Time,Price,Items,MCFU
1683,27.35,17,6
2005,42.62,33,10
1499,18.49,13,3
1661,13.82,15,5
3101,112.04,29,10
2538,131.53,30,4
2576,96.54,25,4
1969,42.769999999999996,24,6
543,11.209999999999999,7,2
2987,97.26,34,12
560,14.42,6,1
1668,19.11,16,7
1500,62.03,25,7
1197,21.39,14,4
589,31.64,16,3
2396,123.21000000000001,38,10
1458,48.88,16,4
3866,199.87,54,13
743,36.23,11,4
964,73.89,12,1
1691,34.49,10,3
797,34.04,16,5
2312,95.45,25,5
1009,47.04,13,3
1653,54.26,17,3
1133,51.47,13,5
2493,66.27,20,4
3001,65.11,35,11
1969,178.18,35,7
1199,53.910000000000004,15,4
955,43.46,11,4
1124,42.410000000000004,19,4
2669,100.84,36,5
1986,80.73,23,7
3520,150.47,35,9
1934,109.10000000000001,26,4
1221,36.9,16,7
1587,87.11,19,6
424,33.34,7,1
1024,66.77,19,4
1733,126.44,23,7
1216,57.7,16,2
2580,71.49,40,9
2253,114.47,26,5
1153,9.78,7,1
702,28.56,11,3
1209,26.95,9,1
966,73.2,18,2
876,42.01,12,2
5008,364.35,84,27
1776,49.13,21,4
1814,130.49,27,9
2845,49.2,21,8
1827,22.55,19,3
1407,39.66,13,4
1752,35.37,12,3
4562,114.99,39,12
1655,118.77,20,8
2511,57.480000000000004,28,10
1843,129.32,32,12
2389,25.87,17,5
1607,117.63,23,4
1812,68.37,17,2
2722,43.99,19,5
715,13.950000000000001,10,3
1856,110.29,22,4
2042,160.28,33,13
1912,48.68,28,5
3053,152.59,44,14
4278,76.47,39,8
1812,74.91,20,10
3758,145.97,24,2
3074,145.53,26,6
1528,95.96,27,10
1201,27.099999999999998,13,5
1559,110.44,26,7
4437,210.13,45,16
1671,71.98,16,6
2932,109.99,27,7
2160,208.25,41,10
1612,77.66,25,7
599,9.35,7,1
3567,83.77,35,12
4023,168.8,39,12
1840,46.63,21,5
2205,52.27,23,4
3418,97.09,32,7
3943,218.45,63,12
1084,31.849999999999998,13,1
2279,177.34,33,5
1574,89.03,22,7
2707,53.18,30,7
950,66.61,17,4
1607,71.84,21,2
1987,113.39,24,7
2455,153.46,34,4
1951,103.19,27,7
1724,41.87,23,4
2001,50.160000000000004,22,7
1248,34.93,18,1
1524,32.86,10,3
915,50.12,15,0
2969,210.45,37,7
1942,90.97,26,6
1726,36.61,18,5
1175,59.76,14,5
1644,70.84,23,6
2411,26.03,14,5
1112,25.0,16,3
2123,62.78,30,6
1987,37.32,13,3
3489,195.68,65,21
1709,117.09,21,6
1693,39.98,17,4
1980,48.339999999999996,27,5
2397,53.45,30,6
3540,99.48,29,8
624,24.15,12,2
4686,235.15,53,16
1069,8.88,5,1
2671,110.09,30,11
2025,141.13,32,8
2144,57.96,36,6
2174,65.1,22,7
2147,29.849999999999998,17,7
1964,47.64,21,3
2203,113.65,21,2
1273,59.94,15,2
4581,141.57,35,14
3981,120.19,36,15
1271,27.21,18,1
1688,30.28,20,6
1455,69.76,15,3
1697,32.9,17,3
488,15.85,8,1
1053,74.99,15,6
895,21.740000000000002,10,5
1291,53.410000000000004,17,2
1555,70.67,24,10
1814,100.83,31,8
3431,173.43,28,7
1490,77.6,24,6
1119,94.01,18,3
1678,90.71,21,8
3071,192.51,43,12
1306,19.9,13,6
1083,58.2,13,2
2088,70.9,26,3
2468,50.99,23,6
812,71.06,18,5
2087,114.69,30,6
2541,107.71,32,8
4123,140.38,32,13
692,48.57,12,3
1906,119.69,26,9
1391,98.27,17,4
758,17.85,12,2
1117,29.02,15,4
1396,66.77,18,9
2835,90.3,22,6
2335,42.18,24,3
2372,113.34,33,9
2131,130.62,22,3
1396,98.7,20,5
1660,28.27,15,4
1158,65.31,16,5
3803,214.04,50,13
1661,4.63,6,0
2570,49.26,16,5
2749,148.7,30,7
3949,238.79,56,17
2971,101.71,33,5
1004,34.62,19,4
1144,35.11,9,1
1370,11.39,7,1
1117,80.44,19,5
2674,80.3,38,8
684,10.37,7,2
1342,53.81,21,4
1088,75.64,16,5
2031,54.89,25,8
4302,232.25,43,8
1798,57.01,14,6
1975,83.91,18,3
1385,34.32,18,6
1320,52.82,12,4
3767,64.46,20,6
2524,65.9,26,6
1388,29.3,14,4
1573,65.79,17,4
755,34.02,8,2
2239,74.5,22,5
2459,44.339999999999996,16,1
1994,89.15,23,7
812,35.550000000000004,11,3
1034,73.96000000000001,18,7
1896,51.160000000000004,18,5
884,41.26,13,2
1826,62.18,28,8
2238,96.51,22,5
2583,60.589999999999996,29,4
863,43.13,10,6
779,28.57,12,2
3135,110.22,35,9
1351,131.8,25,7
2246,137.14,38,13
2506,172.2,33,8
1354,141.89,23,6
1450,33.1,18,5
1234,17.83,6,1
584,53.82,12,2
3243,172.99,37,10
3118,88.92999999999999,24,6
923,80.32000000000001,14,5
943,29.0,10,6
1525,44.7,22,9
3230,182.10999999999999,43,13
2540,158.55,31,9
705,7.77,9,3
3377,119.5,34,9
802,61.46,13,4
1405,101.37,19,8
2962,101.42999999999999,21,5
1921,81.54,23,11
1622,88.09,20,5
2364,73.04,20,5
1398,47.47,18,6
2697,210.91,40,10
1452,58.96,15,7
1743,63.48,26,5
2786,173.7,45,10
2159,36.53,17,6
1516,48.98,11,3
2387,44.93,25,4
670,9.799999999999999,5,1
1756,89.19,23,8
2979,153.8,37,10
1719,119.31,25,8
3014,96.66,24,9
1452,41.480000000000004,22,7
1168,63.099999999999994,18,6
807,22.55,14,3
1684,27.96,12,5
1387,117.05,25,8
901,24.15,13,4
1573,44.21,22,9
1601,92.43,20,8
1408,40.07,13,3
3052,131.16,25,7
2828,98.66,23,5
1139,48.14,16,4
2581,123.05,25,8
2624,49.46,29,6
1893,141.18,33,8
933,18.28,15,2
1752,102.69,22,6
1178,91.73,20,7
1263,71.96,20,6
1963,44.99,25,3
1747,78.34,28,5
1804,88.15,22,6
2648,61.63,24,7
2239,145.67,27,8
2465,183.07,37,13
1731,17.669999999999998,13,5
2326,96.29,25,6
3138,71.99,14,1
1089,50.2,10,1
2305,116.7,34,8
1979,109.53999999999999,25,6
1853,48.72,21,4
2548,106.75,19,6
1834,101.79,24,9
1910,87.83,27,7
1599,106.16,23,6
2102,36.99,23,6
3963,90.6,40,10
942,24.74,16,2
1838,65.92,19,6
1251,78.02,21,9
1436,64.57,16,3
3779,71.66,29,11
968,49.25,18,6
2781,123.58,28,8
1225,77.63,15,3
2885,131.63,34,7
1484,69.58,16,4
1143,18.48,12,4
3486,101.41,27,5
1733,109.19,32,11
2245,77.72,22,9
2510,53.41,12,3
1287,90.53999999999999,21,2
2593,108.83,26,8
1066,84.38,18,5
1161,40.480000000000004,17,5
1897,90.64,30,5
1422,57.57,16,2
283,3.79,2,0
1061,92.8,19,7
1866,112.19,24,6
2207,196.81,43,11
1794,30.11,18,5
1740,26.9,16,4
1420,37.58,17,7
2248,91.89,19,4
3274,77.02,34,5
736,34.1,13,6
1477,109.87,26,6
1368,19.11,11,3
1589,78.29,18,6
2910,83.44,37,9
2852,61.53,17,4
817,15.76,12,4
986,55.18,18,4
3439,72.77,21,3
2268,43.5,21,8
2464,100.45,22,4
2153,111.29,27,10
2906,181.02,32,14
2217,105.83,34,13
1071,97.66,21,3
1364,163.9,23,6
1647,24.93,21,2
1876,68.14,20,7
1405,49.41,19,1
1653,41.74,18,7
2277,75.16,21,8
770,88.12,17,5
1734,109.25,24,2
1435,11.26,7,1
3067,150.44,44,14
1152,73.7,17,4
935,55.39,14,4
991,63.28,14,3
1769,49.510000000000005,14,4
2334,132.17000000000002,28,6
1565,117.02,24,8
3843,205.37,51,12
3342,133.15,27,9
1575,22.96,16,3
2209,141.05,28,8
1022,40.269999999999996,10,2
2574,100.26,21,6
2524,83.88,26,5
1032,19.52,10,2
782,40.72,12,1
2439,116.78999999999999,39,8
1305,98.63,21,5
1377,19.72,13,1
2787,66.47,36,12
1946,140.33,38,9
2919,136.67,26,6
1481,55.87,19,6
2005,100.16,25,7
4752,174.74,40,12
1216,68.09,17,1
1473,48.33,24,9
4179,195.57,44,14
2071,141.82,23,7
2586,118.13,34,9
2422,52.15,16,5
1162,87.31,21,3
2875,128.85,23,7
2628,53.76,20,3
539,25.88,6,0
3612,128.35,55,12
1561,77.59,19,6
1314,86.24,22,7
1280,14.93,11,3
3398,122.64,29,7
1053,12.92,9,1
1675,45.3,22,8
650,6.57,6,1
1515,93.25,18,8
960,104.7,19,4
902,86.52,16,5
4364,90.74000000000001,48,10
2671,77.55,35,5
2245,99.26,22,5
939,40.9,9,4
876,62.660000000000004,14,3
782,43.88,14,3
809,58.14,12,2
998,25.32,10,2
1736,47.79,16,4
1401,49.29,26,5
980,87.64,18,5
1855,106.25,22,7
1147,81.81,16,4
2650,165.56,36,13
2829,110.71,29,6
1882,104.65,24,9
1906,60.52,17,4
2290,37.9,23,6
1101,32.36,19,3
4842,219.28,58,14
2568,155.0,34,5
1748,66.57,17,6
332,25.69,6,1
1335,24.13,11,4
2096,87.37,22,4
1283,52.46,11,2
1304,64.16,15,7
2469,161.84,45,10
1141,32.39,15,4
1142,42.67,22,7
2884,58.18,42,11
1706,81.53,28,10
2017,31.39,17,4
857,70.16,15,4
1614,90.39,20,5
1830,61.39,15,5
2588,64.3,20,4
2390,69.72,23,8
1339,58.12,22,9
3068,98.73,21,2
2748,89.10000000000001,31,10
2118,83.7,25,12
1995,43.12,20,8
1442,103.05,24,8
1528,96.85,26,12
2835,204.93,36,11
4063,194.79,47,10
1015,54.27,10,4
1537,51.75,17,6
2983,217.1,41,14
1625,77.61,16,4
3017,63.15,20,8
689,20.92,8,1
2111,83.8,24,7
1172,29.8,17,5
1481,60.98,16,7
2374,72.77,17,5
1663,104.97,23,7
1660,35.66,20,6
1693,44.57,22,9
1242,64.03999999999999,14,5
891,58.34,13,5
1402,65.12,18,2
2427,104.3,26,8
2384,107.72,38,16
1168,61.29,20,6
1774,66.6,17,2
2278,130.48,28,7
1378,60.589999999999996,15,4
2481,48.84,28,8
1470,72.67,23,6
1513,94.78999999999999,21,7
1380,55.14,14,5
1256,78.6,17,7
1864,68.09,20,4
2831,118.57000000000001,30,6
1105,12.47,16,5
1627,102.33,28,7
1390,48.85,14,4
1899,46.18,25,5
2208,96.48,23,5
1319,11.77,7,1
1146,40.46,17,3
2296,126.7,35,9
2154,140.87,35,7
1600,119.67,22,5
1688,104.93,23,8
1485,75.94,17,4
2729,103.52,25,7
1588,44.15,13,7
705,18.39,12,6
2973,115.23,43,13
2788,97.65,24,3
2184,119.82000000000001,23,7
1126,26.23,14,5
3092,131.19,40,5
1143,47.66,19,9
917,42.5,10,2
1672,44.75,16,3
1585,56.61,12,6
1504,105.36,23,5
2149,76.64,25,7
3373,207.24,39,9
1142,71.77,18,4
2247,67.51,26,8
1696,72.02,14,5
1328,45.93,21,7
1685,66.18,28,5
1304,59.54,18,5
1695,75.74,13,2
325,3.7399999999999998,4,1
2900,89.15,30,4
2600,179.94,40,5
1647,71.47,17,7
948,57.45,16,3
1584,66.57,15,4
3666,163.56,45,12
2337,56.92,20,5
2229,137.15,38,12
1304,30.46,11,1
1274,64.07000000000001,18,3
2332,81.16,25,6
1535,107.4,23,8
2410,139.07,41,9
2161,81.81,18,8
2075,113.23,21,7
1268,64.38,16,6
4283,108.45,34,8
1672,42.01,20,9
2226,48.58,18,3
2701,38.01,26,7
885,28.0,9,3
1609,55.06,19,7
981,55.68,13,5
1555,61.65,24,6
1470,24.68,16,7
2089,80.63,21,5
2611,22.56,11,1
1165,29.61,11,2
636,44.86,12,4
849,45.86,10,0
2966,104.82000000000001,29,9
2412,138.63,35,8
2566,116.7,30,10
1365,45.78,26,3
1078,67.01,16,2
1318,63.42,19,7
2300,130.65,42,13
1336,106.25,30,7
1798,74.37,16,6
1853,69.94,16,5
1771,106.66,23,4
2047,81.56,28,7
3322,149.03,30,9
3294,188.47,39,9
2208,60.65,21,3
1010,52.49,11,3
1796,67.14999999999999,17,5
1448,86.52,18,7
1204,89.88,20,4
1862,107.6,31,5
1436,59.77,15,2
1636,30.05,17,4
1029,26.12,12,5
1433,15.34,11,5
1837,53.519999999999996,14,1
976,82.42999999999999,15,5
787,15.67,6,1
1084,59.21,20,6
1506,102.25,22,8
2710,141.83,33,9
1277,100.77,21,5
1918,154.15,31,9
1903,100.13,19,3
2421,102.59,23,4
3822,53.97,31,11
2688,98.88,25,6
1983,34.67,23,7
1664,70.48,23,3
1935,170.02,25,5
1769,32.32,15,3
3009,146.61,43,10
1928,84.6,17,5
3819,124.0,37,10
1617,40.17,16,6
1129,51.01,16,3
2074,115.16,28,8
3941,163.17,43,14
2002,39.93,20,7
2257,158.94,31,11
3469,59.55,33,9
1489,35.83,18,5
2511,70.34,28,8
1752,55.47,29,11
2145,140.41,27,7
2959,58.52,30,8
746,28.759999999999998,11,2
1764,80.58,30,5
1412,27.64,16,3
1935,129.15,31,6
764,40.8,9,2
2622,90.02,21,6
1677,89.32,26,8
2015,77.05,33,11
2124,54.769999999999996,29,5
2814,78.68,17,5
1029,24.29,14,3
1361,21.72,14,4
1472,79.65,17,5
940,82.45,16,3
868,20.5,11,2
1319,45.81,19,5
1701,71.6,17,3
3155,144.32,34,7
1885,52.0,25,8
2693,52.17,20,3
2235,200.54,33,8
2058,82.86,26,5
3184,77.48,36,12
1513,53.5,25,7
1464,111.07,22,8
1465,93.83,18,4
2433,103.22,27,9
1623,148.29999999999998,29,6
1119,66.73,16,4
3517,149.05,38,11
1165,77.72,17,6
1391,82.39,18,4
1975,97.60000000000001,32,11
2613,55.52,28,7
1079,14.03,10,2
1411,81.63,20,5
1777,38.73,22,7
1802,107.89,22,5
1689,19.12,14,1
1198,41.05,18,6
1891,101.86,26,9
1353,51.75,16,4
186,13.43,4,1
1854,50.339999999999996,27,7
2971,94.46,32,9
2797,115.98,24,5
1720,102.86,25,4
1002,14.96,11,3
1614,123.68,33,9
1029,61.74,19,7
1248,37.559999999999995,14,3
1300,42.43,11,1
5534,93.71000000000001,45,11
1209,128.73,21,5
1407,75.7,20,5
1208,73.56,12,2
4288,158.29,34,9
2270,121.36,35,12
2087,96.86,19,4
932,27.23,8,1
872,81.56,17,5
1857,56.68,12,2
1100,31.52,16,6
2980,31.08,20,4
512,56.37,9,4
3719,74.64,42,17
7413,298.44,66,18
2112,95.93,21,6
2444,122.24,33,4
1200,70.54,13,5
2077,104.67,25,6
1708,44.95,17,5
1427,85.56,27,8
760,61.65,13,6
810,27.13,9,2
543,48.08,12,4
1655,106.36,26,4
2454,32.31,20,7
1441,97.08,20,7
485,6.07,5,0
4327,206.72,44,3
678,36.68,10,4
1719,94.27,24,7
730,10.51,9,2
975,54.89,15,4
1706,67.51,22,6
891,55.15,13,5
1125,19.77,15,3
573,19.68,6,1
1644,76.28,28,7
2386,124.53999999999999,21,5
3282,113.02,35,4
2280,40.99,18,4
3132,228.77,41,14
1700,73.38,17,4
1552,42.57,12,3
2180,142.55,39,8
2746,134.8,34,6
1314,67.84,19,5
1521,93.14,23,6
2865,84.03,34,10
2431,130.96,33,7
1806,107.77,26,7
4154,115.81,59,15
1487,69.99,15,6
1579,58.01,19,9
3819,119.84,38,9
1982,60.67,29,10
1153,62.6,16,3
567,3.76,4,1
752,45.2,10,4
2719,137.31,28,4
1325,67.77,12,4
1506,32.5,18,6
961,41.480000000000004,12,4
4219,162.63,42,8
2028,147.77,30,8
1176,17.63,14,6
1114,97.23,15,4
690,10.209999999999999,7,3
2323,126.06,27,8
2141,48.57,26,6
1497,63.1,17,7
4704,103.67,34,8
1044,26.37,16,4
2776,87.81,27,9
1898,33.65,18,6
1443,42.589999999999996,27,6
1807,28.69,21,6
1294,57.96,20,2
1419,108.16,23,1
1361,105.77,24,7
735,34.22,7,2
2127,38.2,24,6
1730,51.31,24,10
2081,101.97,20,7
1563,51.7,31,9
2205,53.49,25,9
3730,158.35999999999999,33,12
2084,112.7,23,7
1902,70.81,19,7
1581,93.61,25,6
659,76.22,12,3
1525,48.29,17,4
1103,91.46000000000001,21,7
1124,49.64,16,6
857,29.59,15,3
2256,91.64,31,7
1394,76.08,18,6
1176,60.48,16,3
956,30.11,11,2
3824,79.81,41,6
1799,105.84,23,6
2692,62.99,27,8
1604,95.01,20,1
2428,33.49,22,3
1775,136.22,26,7
453,4.5600000000000005,5,1
676,16.43,11,1
630,8.03,5,2
906,32.15,11,2
1382,61.43,24,7
1402,6.95,4,0
1724,24.169999999999998,20,8
2427,81.59,21,9
2848,118.14,29,7
1623,95.36,20,5
984,23.15,10,5
1887,36.33,27,5
1718,39.76,22,6
1498,65.9,16,3
1577,81.27,24,4
565,16.95,5,1
2407,129.69,36,9
931,29.23,9,1
2446,120.79,32,8
2384,81.94,18,5
1365,76.42999999999999,18,5
1294,73.9,18,3
1939,37.83,15,4
936,25.080000000000002,13,4
1560,29.93,16,6
1030,95.06,13,4
2672,100.62,33,4
1916,93.4,18,4
1054,20.23,8,3
1513,52.5,19,3
735,50.97,12,4
1138,57.67,16,0
1637,118.4,22,5
2531,48.58,22,6
1152,107.92,17,3
1426,58.79,19,5
1073,46.29,10,1
2410,152.26,35,3
1469,92.53,23,7
2103,56.27,15,2
1996,38.25,21,8
1304,27.03,10,3
1944,51.72,17,6
1847,75.11,20,2
2071,27.91,12,4
1437,32.83,13,5
1859,91.3,20,8
2878,175.87,42,16
1058,42.15,10,4
934,40.98,12,2
1307,44.36,22,6
1480,66.42,17,4
2982,58.77,34,11
1978,59.980000000000004,19,8
768,64.46,14,7
2621,139.32,25,2
1538,151.73,37,8
2259,152.09,31,4
3113,154.96,37,9
1564,43.26,19,6
2390,85.07,26,12
651,36.089999999999996,11,5
2423,28.44,21,6
1604,109.03,22,4
2639,90.77,18,6
2225,57.44,26,7
2047,33.09,22,7
1597,104.41,24,9
3437,78.98,53,7
830,38.5,9,5
2542,74.60000000000001,21,6
1817,42.93,20,6
2530,107.14,28,9
2005,142.06,31,6
878,17.16,5,1
1298,83.26,21,3
3479,73.39,33,9
2736,51.91,24,5
2821,83.45,20,7
2488,74.88,20,4
1851,54.96,23,8
2253,54.76,26,7
1091,72.98,12,3
2317,54.1,32,7
2598,88.85,23,9
2173,43.65,20,4
2050,90.41,25,5
2989,182.99,34,9
2751,83.56,19,4
1644,99.86,29,8
881,24.24,13,6
1995,23.06,14,2
1276,19.48,8,2
1361,26.4,18,3
2280,151.10999999999999,31,11
1471,34.82,13,2
879,75.27,19,6
1202,48.61,18,8
2284,180.85999999999999,38,9
3175,209.95,41,13
1598,76.72,20,7
5133,291.56,56,16
1509,93.91,21,5
610,41.019999999999996,10,3
1666,41.52,20,5
1842,99.97,24,5
2046,106.56,29,10
966,32.57,11,4
1607,74.65,16,4
902,78.38,18,7
1938,48.72,27,7
1374,23.95,11,6
830,42.36,10,4
824,32.12,6,2
1727,99.99,28,9
946,37.6,15,3
1389,47.38,15,3
1690,95.31,23,7
1766,30.23,15,3
3201,144.56,28,6
2304,85.73,20,4
2339,74.38,23,8
2203,119.62,29,5
1196,22.53,12,4
1182,91.28999999999999,18,3
2234,52.38,29,11
1310,6.13,8,2
497,31.080000000000002,8,2
3054,82.14,22,4
1880,151.73,27,13
1197,92.69,23,8
2675,39.72,25,7
1130,50.33,15,4
1737,119.62,26,9
2143,111.41,29,11
1915,79.4,17,5
3364,56.38,34,11
3147,57.11,37,4
2801,92.57,31,10
957,45.34,11,1
588,22.82,10,4
1807,101.16,23,9
923,86.55,18,6
1130,68.89,15,3
1303,28.28,8,3
2580,119.19,29,8
1595,70.84,24,9
4160,129.64000000000001,34,5
937,41.08,9,2
2746,46.32,24,7
3428,80.06,20,5
1015,27.61,13,1
1351,103.98,18,1
1800,95.54,28,7
2250,83.53,28,8
2024,88.17,22,4
3591,76.65,29,8
3180,218.19,36,9
1955,71.28,21,5
2531,101.88,25,3
3194,69.63,34,8
1283,21.01,10,2
2059,80.23,34,4
1469,36.25,13,4
2553,94.15,24,5
1113,123.07,17,6
1639,128.32,25,9
2085,85.53,18,4
1379,48.64,12,2
2442,96.27,25,6
2541,195.15,41,13
1079,106.53,21,2
5059,194.56,45,12
2379,144.94,36,8
1311,93.48,26,4
1182,123.67,22,5
1574,110.06,24,10
2015,103.36,31,10
4213,95.35,33,7
1305,51.65,15,4
784,40.06,13,2
636,15.48,9,5
2009,53.269999999999996,17,3
1988,63.57,22,5
3123,88.10000000000001,31,10
3594,176.9,43,6
750,12.12,10,3
645,71.48,12,5
2565,64.79,39,7
1202,39.660000000000004,22,4
2675,66.76,22,5
2566,112.83,25,8
1874,86.14,18,5
650,29.57,9,1
1868,135.58,35,3
2062,119.34,24,10
1028,89.78999999999999,22,4
1795,49.4,21,7
850,38.79,7,2
2241,77.43,16,5
2116,83.00999999999999,21,6
1768,39.13,24,4
2073,96.22,27,8
2411,153.23,33,3
3216,54.73,30,7
1571,79.9,21,3
2594,46.53,26,10
1148,88.26,21,5
1313,67.59,14,3
3382,99.32,37,11
1831,40.13,24,6
1748,51.730000000000004,23,6
1712,90.77,23,10
2695,100.88,35,7
1706,32.62,20,5
2117,46.43,21,5
3040,103.97,30,9
2888,43.93,25,5
814,44.93,14,4
1581,64.66,21,6
1788,76.15,19,4
2123,68.47,20,7
6862,199.13,76,23
2573,94.96,47,14
1894,70.24,20,5
1094,16.9,13,1
1655,22.79,15,3
1512,68.19,15,4
1531,96.28,22,6
2259,90.3,28,3
1263,11.98,7,2
2503,128.74,31,6
1763,65.22,15,3
1384,87.98,19,8
1391,25.97,20,5
2922,103.56,31,12
1293,24.669999999999998,13,3
1604,35.2,17,7
2038,103.92,24,4
2605,38.33,26,6
4365,79.72,46,6
2235,54.39,27,7
2930,197.38,41,11
2505,169.94,32,10
1272,58.47,15,4
1134,72.3,16,2
1854,59.07,12,2
966,29.9,11,1
1508,78.39,18,4
620,37.0,11,2
2004,34.98,15,5
833,7.76,7,0
2288,87.55,21,9
696,53.300000000000004,11,5
1995,43.15,23,7
976,82.61,19,4
2142,115.41,34,6
1337,24.16,7,0
2156,91.95,22,6
2063,87.21000000000001,22,9
3095,185.91,49,8
2079,125.35,27,5
3188,71.59,27,9
1250,19.26,12,4
2935,72.14,32,7
1704,108.05,30,7
2719,102.24,25,3
2741,123.46,20,1
655,11.41,4,1
4004,124.86,38,6
1389,105.62,28,3
3549,157.57,31,12
1206,56.22,17,8
1130,76.19,21,7
2888,132.58,26,11
2470,85.84,28,7
2789,155.51,39,12
3963,137.39000000000001,38,13
3417,213.03,39,6
2829,125.09,33,8
1861,61.73,19,4
1347,32.99,21,7
2603,120.54,28,8
1282,52.51,14,6
1430,57.36,17,5
3322,67.67999999999999,22,9
1816,51.4,22,8
2519,88.6,22,6
2321,165.05,38,3
2114,93.76,25,5
2155,111.73,24,9
4499,92.63,37,7
2185,30.56,19,3
2140,54.22,31,13
1757,90.55,31,10
1797,48.97,11,5
1265,38.91,16,4
2905,140.78,36,5
2668,106.7,27,9
1408,51.71,13,5
1521,53.6,10,2
1115,96.62,20,7
1927,102.34,20,4
1081,41.339999999999996,10,2
1154,65.07,14,3
1346,40.89,10,1
1845,69.42,22,4
2153,141.27,26,9
1375,102.51,16,4
1201,32.97,7,1
1230,63.06,16,3
1850,31.42,21,2
2447,117.85,31,8
1691,76.49,27,10
1792,107.13,24,7
937,42.52,10,3
1672,48.4,18,3
3040,59.91,25,7
3273,249.49,63,20
2224,72.35,33,6
1435,73.88,14,0
2177,19.45,7,1
1162,78.65,19,6
1709,59.61,29,10
1280,41.06,19,4
1311,34.32,15,2
2068,105.36,24,7
2110,26.74,18,4
2182,27.63,19,5
2470,42.38,18,7
2130,117.46,29,6
1202,26.599999999999998,15,3
2443,121.89,28,12
1738,118.49,22,4
1289,36.02,25,10
2464,135.46,39,9
2010,102.14,27,7
3413,67.35,37,11
679,9.9,6,1
1924,39.42,25,6
2058,67.88,12,3
2319,128.76,22,6
238,1.65,2,0
1398,98.17,22,7
1870,117.96,22,6
1694,82.02,20,1
2159,103.98,20,6
519,44.519999999999996,10,1
3901,192.95000000000002,47,10
3445,118.97,35,9
1863,149.81,32,11
1570,31.77,17,2
1934,63.79,31,10
3692,63.04,21,5
1271,59.35,16,4
4424,185.53,48,18
1284,56.300000000000004,22,7
584,63.51,12,4
2598,16.95,15,1
2012,78.24,36,9
1182,20.35,9,1
2375,178.16,42,6
2209,58.47,21,5
1499,81.67,20,6
3426,90.23,23,7
4102,236.69,57,14
2739,54.089999999999996,25,7
574,24.29,9,1
1895,57.38,20,5
4768,212.68,67,16
1839,66.01,18,9
3523,190.09,48,12
1410,54.9,14,2
1066,56.43,17,5
939,32.88,9,3
1305,38.989999999999995,12,3
1439,93.69,27,4
2521,125.4,27,7
2191,159.04,40,16
1856,39.98,27,6
1473,47.94,12,2
1088,37.769999999999996,14,3
851,54.43,14,5
2621,31.88,22,6
1768,113.52,22,2
2161,41.68,29,6
2200,49.04,16,7
448,34.37,7,1
1407,36.93,18,6
1995,46.64,25,8
2736,133.94,26,8
2178,54.86,14,5
2683,121.85000000000001,28,7
1794,92.31,19,7
1593,133.02,31,3
866,81.24,14,6
1736,24.77,12,5
2330,31.61,24,6
1508,56.32,22,6
1759,54.06,26,9
2818,30.68,9,2
1578,94.68,24,7
2003,66.74,20,2
1726,12.61,10,1
1012,73.4,16,7
1251,63.050000000000004,18,3
2240,71.58,18,2
2545,66.32,36,10
1114,90.84,25,5
2776,131.17,35,11
2364,30.79,22,5
3087,167.99,33,8
1189,31.02,13,3
3269,110.9,32,10
1124,45.07,10,4
1411,61.61,17,3
1235,20.49,6,1
1463,27.45,19,5
2383,117.95,28,12
2343,65.2,19,8
1850,92.52,22,5
1985,60.230000000000004,19,7
3205,91.8,26,7
1817,46.62,19,5
1486,84.77,25,8
893,40.36,13,3
2684,63.51,15,3
1348,28.48,17,4
2474,57.38,32,6
1463,37.77,17,3
1500,54.98,14,4
2414,71.39,29,8
1053,90.78999999999999,21,7
1273,77.12,20,8
1625,44.18,24,8
2620,67.58,19,4
1330,66.14999999999999,15,3
373,21.16,9,2
1313,91.02,22,12
3039,89.24,30,13
1315,31.4,23,6
2253,103.64,35,9
4747,72.84,32,8
625,60.86,13,1
1613,40.92,22,5
2776,38.52,20,3
1356,79.56,18,3
7034,231.58,64,19
1035,67.14999999999999,17,5
1826,60.96,14,5
3878,76.34,40,6
834,29.05,10,3
2081,109.42999999999999,30,7
862,25.45,8,6
2469,56.3,26,8
2599,147.56,32,9
1136,28.41,19,5
1914,82.66,21,7
1009,49.75,11,3
2218,174.24,30,4
1840,65.13,18,5
1758,83.16,22,9
1055,70.55,20,5
3623,167.07,35,7
991,58.36,12,1
991,54.58,17,5
4891,171.66,44,12
885,32.95,16,7
1860,73.09,29,4
2227,71.91,22,8
1226,65.72,16,2
1907,75.22,24,9
2213,96.49,26,9
1954,32.839999999999996,14,3
607,13.61,7,0
1816,49.06,24,5
3327,148.52,41,7
1732,121.56,28,7
2348,43.74,25,8
1042,17.580000000000002,14,1
2291,91.07000000000001,19,3
1390,34.55,18,3
897,20.2,10,1
2295,74.03999999999999,32,7
1134,74.97,13,3
2387,128.19,26,6
492,11.389999999999999,10,5
750,19.33,11,3
3367,225.02,51,8
2987,85.29,22,7
369,16.97,8,0
4487,159.53,36,12
1306,22.83,18,3
416,28.54,7,0
1818,68.41,20,6
2014,41.43,23,8
1191,65.05,14,3
2243,92.93,24,3
1141,58.24,10,3
1714,50.62,14,4
1734,105.67,19,6
1988,81.84,18,4
1212,52.199999999999996,16,4
1975,63.08,17,5
799,52.96,14,5
2620,133.92,38,6
3888,54.0,30,7
1831,70.05,23,9
1225,52.54,12,6
3770,133.8,34,9
371,12.17,7,4
1863,154.02,25,9
2636,116.74,32,11
846,59.69,15,6
2222,111.28999999999999,27,6
2444,125.53,29,9
